client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
10702,50,entrepreneur,married,university.degree,no,no,jun,18,424,2,0,nonexistent,94.465,4.961,no
10703,37,admin.,single,high.school,no,yes,jun,22,159,3,0,nonexistent,94.465,4.961,no
10704,30,entrepreneur,married,professional.course,no,yes,jun,1,775,3,0,nonexistent,94.465,4.961,yes
10705,57,self-employed,married,university.degree,unknown,no,jun,25,187,7,0,nonexistent,94.465,4.961,no
10706,36,blue-collar,married,professional.course,unknown,yes,jun,6,102,3,0,nonexistent,94.465,4.961,no
10707,30,self-employed,single,university.degree,no,yes,jun,1,2621,3,0,nonexistent,94.465,4.961,yes
10708,33,admin.,married,high.school,no,no,jun,8,96,2,0,nonexistent,94.465,4.961,no
10709,50,admin.,married,high.school,no,yes,jun,3,167,2,0,nonexistent,94.465,4.961,no
10710,29,services,married,high.school,no,no,jun,22,200,2,0,nonexistent,94.465,4.961,no
10711,46,services,married,professional.course,no,no,jun,17,75,3,0,nonexistent,94.465,4.961,no
10712,22,services,single,basic.4y,no,yes,jun,3,249,2,0,nonexistent,94.465,4.961,no
10713,50,admin.,married,high.school,unknown,yes,jun,2,85,5,0,nonexistent,94.465,4.961,no
10714,45,management,married,university.degree,no,yes,jun,28,134,7,0,nonexistent,94.465,4.961,no
10715,47,admin.,married,university.degree,no,yes,jun,29,50,2,0,nonexistent,94.465,4.961,no
10716,37,technician,married,university.degree,no,yes,jun,9,173,2,0,nonexistent,94.465,4.961,no
10717,42,self-employed,married,unknown,no,yes,jun,28,60,3,0,nonexistent,94.465,4.961,no
10718,39,unemployed,married,professional.course,unknown,no,jun,26,320,4,0,nonexistent,94.465,4.961,no
10719,37,technician,married,professional.course,no,no,jun,17,854,3,0,nonexistent,94.465,4.961,no
10720,51,services,married,high.school,no,no,jun,22,236,2,0,nonexistent,94.465,4.961,no
10721,55,technician,married,basic.9y,no,yes,jun,23,183,2,0,nonexistent,94.465,4.961,no
10722,28,admin.,married,high.school,no,yes,jun,22,185,3,0,nonexistent,94.465,4.961,no
10723,43,technician,married,professional.course,no,yes,jun,9,41,2,0,nonexistent,94.465,4.961,no
10724,40,services,married,basic.6y,unknown,no,jun,13,39,3,0,nonexistent,94.465,4.961,no
10725,32,services,married,basic.9y,no,no,jun,5,138,3,0,nonexistent,94.465,4.961,no
10726,43,admin.,married,university.degree,no,yes,jun,26,411,6,0,nonexistent,94.465,4.961,no
10727,56,retired,married,basic.4y,no,no,jun,3,394,3,0,nonexistent,94.465,4.961,no
10728,26,blue-collar,married,basic.9y,no,yes,jun,16,209,3,0,nonexistent,94.465,4.961,no
10729,26,admin.,married,high.school,no,yes,jun,22,266,2,0,nonexistent,94.465,4.961,no
10730,36,self-employed,married,university.degree,no,yes,jun,22,134,7,0,nonexistent,94.465,4.961,no
10731,38,admin.,married,university.degree,no,no,jun,5,311,2,0,nonexistent,94.465,4.961,no
10732,47,blue-collar,married,unknown,unknown,no,jun,8,705,5,0,nonexistent,94.465,4.961,no
10733,28,blue-collar,married,basic.6y,unknown,yes,jun,22,89,2,0,nonexistent,94.465,4.961,no
10734,39,admin.,married,high.school,no,no,jun,23,93,6,0,nonexistent,94.465,4.961,no
10735,50,management,married,basic.4y,unknown,no,jun,14,847,3,0,nonexistent,94.465,4.961,no
10736,40,admin.,married,high.school,unknown,no,jun,20,675,5,0,nonexistent,94.465,4.961,no
10737,50,housemaid,divorced,basic.4y,unknown,yes,jun,6,273,27,0,nonexistent,94.465,4.961,no
10738,33,admin.,single,high.school,unknown,no,jun,22,162,7,0,nonexistent,94.465,4.961,no
10739,54,admin.,divorced,university.degree,no,no,jun,20,213,4,0,nonexistent,94.465,4.961,no
10740,29,admin.,single,university.degree,no,no,jun,28,641,6,0,nonexistent,94.465,4.961,no
10741,33,admin.,single,university.degree,no,yes,jun,24,61,2,0,nonexistent,94.465,4.961,no
10742,29,student,married,high.school,no,no,jun,30,136,2,0,nonexistent,94.465,4.961,no
10743,27,technician,single,high.school,no,no,jun,9,187,2,0,nonexistent,94.465,4.961,no
10744,57,blue-collar,married,basic.4y,unknown,no,jun,21,332,5,0,nonexistent,94.465,4.961,no
10745,34,entrepreneur,single,professional.course,no,no,jun,1,76,2,0,nonexistent,94.465,4.961,no
10746,28,services,single,high.school,no,no,jun,2,406,3,0,nonexistent,94.465,4.961,no
10747,35,admin.,married,university.degree,no,no,jun,10,544,3,0,nonexistent,94.465,4.961,no
10748,35,self-employed,married,basic.9y,no,yes,jun,14,363,2,0,nonexistent,94.465,4.961,no
10749,50,blue-collar,single,basic.9y,unknown,no,jun,12,756,2,0,nonexistent,94.465,4.961,no
10750,45,blue-collar,married,basic.6y,unknown,yes,jun,1,117,2,0,nonexistent,94.465,4.961,no
10751,40,entrepreneur,married,basic.4y,unknown,yes,jun,6,76,6,0,nonexistent,94.465,4.961,no
10752,41,management,married,basic.6y,no,no,jun,5,271,2,0,nonexistent,94.465,4.961,no
10753,58,admin.,single,professional.course,unknown,no,jun,6,203,2,0,nonexistent,94.465,4.961,no
10754,36,blue-collar,married,university.degree,unknown,no,jun,21,338,2,0,nonexistent,94.465,4.961,no
10755,36,admin.,single,university.degree,no,no,jun,6,70,10,0,nonexistent,94.465,4.961,no
10756,37,admin.,married,university.degree,no,no,jun,5,198,6,0,nonexistent,94.465,4.961,no
10757,37,technician,married,high.school,no,yes,jun,29,398,4,0,nonexistent,94.465,4.961,no
10758,42,admin.,married,high.school,unknown,no,jun,1,956,2,0,nonexistent,94.465,4.961,no
10759,54,technician,married,professional.course,unknown,yes,jun,26,76,4,0,nonexistent,94.465,4.961,no
10760,39,blue-collar,married,basic.4y,unknown,no,jun,18,264,16,0,nonexistent,94.465,4.961,no
10761,39,admin.,married,university.degree,no,no,jun,5,979,9,0,nonexistent,94.465,4.961,no
10762,30,blue-collar,married,basic.4y,no,no,jun,14,89,4,0,nonexistent,94.465,4.961,no
10763,39,entrepreneur,married,high.school,no,no,jun,10,135,6,0,nonexistent,94.465,4.961,no
10764,40,services,single,high.school,no,no,jun,16,420,4,0,nonexistent,94.465,4.961,no
10765,37,technician,single,high.school,unknown,no,jun,6,548,3,0,nonexistent,94.465,4.961,no
10766,52,unemployed,married,high.school,no,yes,jun,26,235,2,0,nonexistent,94.465,4.961,no
10767,56,admin.,married,unknown,no,yes,jun,30,87,2,0,nonexistent,94.465,4.961,no
10768,43,blue-collar,married,basic.6y,no,yes,jun,29,169,4,0,nonexistent,94.465,4.961,no
10769,31,management,married,high.school,no,yes,jun,19,343,2,0,nonexistent,94.465,4.961,no
10770,42,unemployed,married,professional.course,no,yes,jun,9,88,2,0,nonexistent,94.465,4.961,no
10771,26,admin.,single,basic.4y,no,yes,jun,8,68,6,0,nonexistent,94.465,4.961,no
10772,39,services,married,high.school,no,no,jun,23,77,2,0,nonexistent,94.465,4.961,no
10773,42,management,married,basic.9y,no,yes,jun,26,116,3,0,nonexistent,94.465,4.961,no
10774,44,services,single,high.school,no,no,jun,3,363,3,0,nonexistent,94.465,4.961,no
10775,30,blue-collar,divorced,basic.9y,no,yes,jun,20,116,3,0,nonexistent,94.465,4.961,no
10776,42,blue-collar,married,basic.6y,unknown,no,jun,4,311,2,0,nonexistent,94.465,4.961,no
10777,45,unknown,married,unknown,unknown,yes,jun,9,138,5,0,nonexistent,94.465,4.961,no
10778,44,entrepreneur,married,basic.4y,unknown,no,jun,10,48,2,0,nonexistent,94.465,4.961,no
10779,44,blue-collar,married,high.school,unknown,no,jun,18,390,2,0,nonexistent,94.465,4.961,no
10780,28,management,married,high.school,unknown,no,jun,14,61,6,0,nonexistent,94.465,4.961,no
10781,45,blue-collar,married,basic.4y,unknown,no,jun,7,65,2,0,nonexistent,94.465,4.961,no
10782,35,unemployed,divorced,basic.4y,no,yes,jun,11,637,3,0,nonexistent,94.465,4.961,no
10783,37,technician,single,university.degree,no,yes,jun,15,117,3,0,nonexistent,94.465,4.961,no
10784,24,admin.,single,university.degree,no,yes,jun,6,128,21,0,nonexistent,94.465,4.961,no
10785,30,technician,married,university.degree,unknown,no,jun,9,130,6,0,nonexistent,94.465,4.961,no
10786,43,blue-collar,married,basic.6y,unknown,yes,jun,6,193,3,0,nonexistent,94.465,4.961,no
10787,32,technician,divorced,professional.course,no,yes,jun,5,269,3,0,nonexistent,94.465,4.961,no
10788,36,admin.,single,high.school,no,yes,jun,21,150,7,0,nonexistent,94.465,4.961,no
10789,44,admin.,divorced,high.school,no,no,jun,16,132,4,0,nonexistent,94.465,4.961,no
10790,46,blue-collar,divorced,basic.6y,no,yes,jun,6,1208,3,0,nonexistent,94.465,4.961,no
10791,45,management,married,university.degree,no,yes,jun,13,228,2,0,nonexistent,94.465,4.961,no
10792,29,technician,divorced,university.degree,no,no,jun,9,585,2,0,nonexistent,94.465,4.961,no
10793,51,blue-collar,married,basic.4y,unknown,yes,jun,19,334,2,0,nonexistent,94.465,4.961,no
10794,37,blue-collar,single,university.degree,no,no,jun,30,229,7,0,nonexistent,94.465,4.961,no
10795,55,housemaid,married,university.degree,no,yes,jun,27,441,3,0,nonexistent,94.465,4.961,no
10796,38,blue-collar,divorced,basic.6y,no,yes,jun,12,60,6,0,nonexistent,94.465,4.962,no
10797,59,admin.,married,university.degree,no,yes,jun,29,47,2,0,nonexistent,94.465,4.962,no
10798,32,self-employed,divorced,professional.course,unknown,yes,jun,11,235,3,0,nonexistent,94.465,4.962,no
10799,58,blue-collar,married,high.school,no,no,jun,23,270,3,0,nonexistent,94.465,4.962,no
10800,32,blue-collar,married,basic.9y,unknown,yes,jun,11,192,5,0,nonexistent,94.465,4.962,no
10801,54,blue-collar,married,high.school,no,yes,jun,9,26,7,0,nonexistent,94.465,4.962,no
10802,38,unemployed,married,basic.9y,unknown,yes,jun,21,89,3,0,nonexistent,94.465,4.962,no
10803,49,blue-collar,married,basic.4y,unknown,yes,jun,9,61,7,0,nonexistent,94.465,4.962,no
10804,43,services,married,high.school,no,no,jun,23,386,5,0,nonexistent,94.465,4.962,no
10805,36,admin.,divorced,high.school,no,yes,jun,13,54,4,0,nonexistent,94.465,4.962,no
10806,52,admin.,married,university.degree,unknown,yes,jun,11,272,3,0,nonexistent,94.465,4.962,no
10807,43,technician,single,professional.course,no,unknown,jun,24,35,3,0,nonexistent,94.465,4.962,no
10808,28,admin.,single,high.school,no,no,jun,5,284,8,0,nonexistent,94.465,4.962,no
10809,46,technician,divorced,professional.course,no,no,jun,16,53,2,0,nonexistent,94.465,4.962,no
10810,42,housemaid,married,unknown,unknown,yes,jun,10,311,5,0,nonexistent,94.465,4.962,no
10811,31,blue-collar,married,basic.9y,no,no,jun,29,245,2,0,nonexistent,94.465,4.962,no
10812,38,blue-collar,married,basic.9y,no,no,jun,12,151,3,0,nonexistent,94.465,4.962,no
10813,50,services,married,high.school,no,yes,jun,19,64,6,0,nonexistent,94.465,4.962,no
10814,39,services,single,high.school,no,yes,jun,16,205,3,0,nonexistent,94.465,4.962,no
10815,34,technician,married,university.degree,no,yes,jun,4,250,2,0,nonexistent,94.465,4.962,no
10816,30,management,single,university.degree,no,yes,jun,12,66,1,0,nonexistent,94.465,4.962,no
10817,51,technician,married,high.school,no,no,jun,3,137,6,0,nonexistent,94.465,4.962,no
10818,43,admin.,married,high.school,unknown,no,jun,14,30,1,0,nonexistent,94.465,4.962,no
10819,26,admin.,single,high.school,no,no,jun,1,72,1,0,nonexistent,94.465,4.962,no
10820,35,admin.,married,university.degree,no,yes,jun,30,284,4,0,nonexistent,94.465,4.962,no
10821,24,entrepreneur,married,university.degree,no,yes,jun,1,126,4,0,nonexistent,94.465,4.962,no
10822,51,blue-collar,divorced,basic.4y,no,no,jun,7,120,1,0,nonexistent,94.465,4.962,no
10823,31,unemployed,divorced,basic.4y,no,yes,jun,15,48,1,0,nonexistent,94.465,4.962,no
10824,45,entrepreneur,married,university.degree,unknown,no,jun,7,262,9,0,nonexistent,94.465,4.962,no
10825,30,student,single,university.degree,no,yes,jun,4,1062,4,0,nonexistent,94.465,4.962,no
10826,46,unemployed,divorced,basic.9y,no,no,jun,14,283,3,0,nonexistent,94.465,4.962,no
10827,44,admin.,single,high.school,no,no,jun,20,295,1,0,nonexistent,94.465,4.962,no
10828,26,blue-collar,single,unknown,no,yes,jun,4,203,1,0,nonexistent,94.465,4.962,no
10829,38,blue-collar,married,basic.6y,no,no,jun,14,37,1,0,nonexistent,94.465,4.962,no
10830,30,admin.,married,university.degree,no,no,jun,29,18,1,0,nonexistent,94.465,4.962,no
10831,33,blue-collar,single,basic.9y,no,yes,jun,4,18,1,0,nonexistent,94.465,4.962,no
10832,31,blue-collar,single,basic.9y,no,no,jun,21,350,7,0,nonexistent,94.465,4.962,no
10833,47,blue-collar,single,basic.4y,unknown,no,jun,21,190,1,0,nonexistent,94.465,4.962,no
10834,57,retired,married,unknown,unknown,yes,jun,3,54,1,0,nonexistent,94.465,4.962,no
10835,36,blue-collar,single,high.school,no,yes,jun,2,835,1,0,nonexistent,94.465,4.962,yes
10836,30,services,married,high.school,no,yes,jun,8,421,2,0,nonexistent,94.465,4.962,no
10837,40,blue-collar,divorced,basic.9y,unknown,unknown,jun,25,104,1,0,nonexistent,94.465,4.962,no
10838,32,services,married,professional.course,no,unknown,jun,26,164,3,0,nonexistent,94.465,4.962,no
10839,45,entrepreneur,married,unknown,no,no,jun,24,89,5,0,nonexistent,94.465,4.962,no
10840,29,technician,single,high.school,no,no,jun,29,112,3,0,nonexistent,94.465,4.962,no
10841,37,management,married,university.degree,no,yes,jun,16,744,3,0,nonexistent,94.465,4.962,no
10842,45,blue-collar,married,unknown,unknown,no,jun,29,503,11,0,nonexistent,94.465,4.962,no
10843,48,technician,married,professional.course,unknown,yes,jun,21,321,2,0,nonexistent,94.465,4.962,no
10844,35,admin.,divorced,basic.9y,unknown,yes,jun,13,24,10,0,nonexistent,94.465,4.962,no
10845,34,admin.,married,university.degree,no,yes,jun,5,102,4,0,nonexistent,94.465,4.962,no
10846,42,technician,married,basic.6y,no,yes,jun,14,261,3,0,nonexistent,94.465,4.962,no
10847,32,admin.,single,high.school,unknown,no,jun,21,213,5,0,nonexistent,94.465,4.962,no
10848,31,technician,married,professional.course,no,no,jun,22,371,2,0,nonexistent,94.465,4.962,yes
10849,38,admin.,single,university.degree,no,yes,jun,18,190,2,0,nonexistent,94.465,4.962,no
10850,30,blue-collar,married,basic.6y,no,no,jun,12,114,4,0,nonexistent,94.465,4.962,no
10851,54,housemaid,married,basic.4y,unknown,no,jun,13,221,5,0,nonexistent,94.465,4.962,no
10852,38,admin.,single,basic.9y,unknown,yes,jun,17,247,5,0,nonexistent,94.465,4.962,no
10853,25,blue-collar,single,basic.9y,no,no,jun,20,680,2,0,nonexistent,94.465,4.962,no
10854,25,services,single,professional.course,no,no,jun,20,185,4,0,nonexistent,94.465,4.962,no
10855,51,unemployed,divorced,university.degree,unknown,yes,jun,7,110,2,0,nonexistent,94.465,4.962,no
10856,35,blue-collar,single,basic.4y,unknown,no,jun,3,172,2,0,nonexistent,94.465,4.962,no
10857,28,admin.,single,university.degree,no,no,jun,16,156,3,0,nonexistent,94.465,4.962,no
10858,47,services,married,high.school,no,unknown,jun,10,347,4,0,nonexistent,94.465,4.962,no
10859,35,technician,single,professional.course,no,no,jun,5,394,3,0,nonexistent,94.465,4.962,no
10860,51,blue-collar,single,basic.9y,unknown,yes,jun,5,573,2,0,nonexistent,94.465,4.962,no
10861,28,technician,single,university.degree,unknown,no,jun,17,262,2,0,nonexistent,94.465,4.962,no
10862,34,services,married,basic.9y,no,no,jun,30,37,3,0,nonexistent,94.465,4.962,no
10863,27,blue-collar,married,basic.4y,unknown,no,jun,12,72,3,0,nonexistent,94.465,4.962,no
10864,31,services,married,high.school,no,yes,jun,25,417,3,0,nonexistent,94.465,4.962,no
10865,35,technician,married,professional.course,no,no,jun,24,1528,2,0,nonexistent,94.465,4.962,yes
10866,56,management,married,university.degree,no,no,jun,1,154,4,0,nonexistent,94.465,4.962,no
10867,31,services,single,basic.6y,no,no,jun,4,533,3,0,nonexistent,94.465,4.962,no
10868,41,blue-collar,divorced,basic.4y,no,yes,jun,12,122,1,0,nonexistent,94.465,4.962,no
10869,58,blue-collar,married,basic.4y,unknown,yes,jun,1,23,3,0,nonexistent,94.465,4.962,no
10870,38,blue-collar,married,basic.6y,unknown,no,jun,21,82,1,0,nonexistent,94.465,4.962,no
10871,47,services,married,high.school,unknown,yes,jun,1,55,1,0,nonexistent,94.465,4.962,no
10872,46,blue-collar,married,basic.4y,unknown,no,jun,7,67,1,0,nonexistent,94.465,4.962,no
10873,56,retired,married,high.school,unknown,no,jun,13,83,1,0,nonexistent,94.465,4.962,no
10874,47,services,married,high.school,unknown,no,jun,5,311,1,0,nonexistent,94.465,4.962,no
10875,33,admin.,single,high.school,no,no,jun,27,113,1,0,nonexistent,94.465,4.962,no
10876,55,technician,married,professional.course,unknown,yes,jun,12,59,1,0,nonexistent,94.465,4.962,no
10877,47,services,married,high.school,unknown,yes,jun,4,551,1,0,nonexistent,94.465,4.962,no
10878,56,retired,married,high.school,unknown,yes,jun,22,367,1,0,nonexistent,94.465,4.962,no
10879,32,blue-collar,married,high.school,no,no,jun,12,220,1,0,nonexistent,94.465,4.962,no
10880,41,blue-collar,married,basic.6y,no,no,jun,11,15,1,0,nonexistent,94.465,4.962,no
10881,52,self-employed,married,professional.course,unknown,no,jun,15,56,1,0,nonexistent,94.465,4.962,no
10882,43,blue-collar,married,basic.4y,unknown,yes,jun,25,173,1,0,nonexistent,94.465,4.962,no
10883,29,admin.,married,high.school,no,no,jun,18,97,8,0,nonexistent,94.465,4.962,no
10884,41,admin.,divorced,high.school,no,yes,jun,25,199,1,0,nonexistent,94.465,4.962,no
10885,23,blue-collar,married,professional.course,unknown,no,jun,22,94,1,0,nonexistent,94.465,4.962,no
10886,51,blue-collar,divorced,unknown,unknown,no,jun,22,15,1,0,nonexistent,94.465,4.962,no
10887,36,services,single,high.school,no,no,jun,30,142,1,0,nonexistent,94.465,4.962,no
10888,51,blue-collar,divorced,unknown,unknown,no,jun,7,220,1,0,nonexistent,94.465,4.962,no
10889,35,technician,married,professional.course,no,no,jun,11,417,1,0,nonexistent,94.465,4.962,no
10890,43,blue-collar,married,basic.6y,no,no,jun,7,192,1,0,nonexistent,94.465,4.962,no
10891,32,services,married,high.school,no,yes,jun,29,443,1,0,nonexistent,94.465,4.962,no
10892,41,services,married,basic.9y,no,yes,jun,6,115,1,0,nonexistent,94.465,4.962,no
10893,43,self-employed,married,university.degree,unknown,yes,jun,21,1487,1,0,nonexistent,94.465,4.962,no
10894,54,retired,single,basic.4y,unknown,no,jun,18,68,1,0,nonexistent,94.465,4.962,no
10895,25,admin.,single,high.school,no,yes,jun,26,54,3,0,nonexistent,94.465,4.962,no
10896,36,admin.,married,high.school,no,yes,jun,28,159,1,0,nonexistent,94.465,4.962,no
10897,36,admin.,married,high.school,no,yes,jun,20,335,1,0,nonexistent,94.465,4.962,no
10898,42,admin.,divorced,university.degree,no,no,jun,25,104,1,0,nonexistent,94.465,4.962,no
10899,35,entrepreneur,single,professional.course,no,no,jun,28,236,1,0,nonexistent,94.465,4.962,no
10900,50,management,married,university.degree,no,yes,jun,27,300,1,0,nonexistent,94.465,4.962,no
10901,42,admin.,divorced,university.degree,no,yes,jun,12,163,1,0,nonexistent,94.465,4.962,no
10902,32,admin.,married,high.school,no,yes,jun,26,156,1,0,nonexistent,94.465,4.962,no
10903,32,admin.,married,high.school,no,no,jun,24,103,1,0,nonexistent,94.465,4.962,no
10904,51,services,married,high.school,unknown,no,jun,29,269,1,0,nonexistent,94.465,4.962,no
10905,39,blue-collar,divorced,basic.9y,no,yes,jun,16,187,1,0,nonexistent,94.465,4.962,no
10906,38,blue-collar,married,basic.9y,unknown,yes,jun,2,41,1,0,nonexistent,94.465,4.962,no
10907,43,blue-collar,married,basic.6y,no,yes,jun,15,1540,1,0,nonexistent,94.465,4.962,yes
10908,39,blue-collar,divorced,basic.9y,no,yes,jun,16,310,1,0,nonexistent,94.465,4.962,no
10909,41,services,married,basic.9y,no,yes,jun,4,147,1,0,nonexistent,94.465,4.962,no
10910,34,admin.,single,high.school,no,no,jun,12,129,1,0,nonexistent,94.465,4.962,no
10911,36,admin.,married,high.school,no,yes,jun,5,208,1,0,nonexistent,94.465,4.962,no
10912,28,services,single,high.school,no,no,jun,8,124,1,0,nonexistent,94.465,4.962,no
10913,49,housemaid,divorced,basic.4y,no,no,jun,16,67,1,0,nonexistent,94.465,4.962,no
10914,31,blue-collar,married,basic.9y,no,no,jun,15,1218,1,0,nonexistent,94.465,4.962,no
10915,25,housemaid,married,basic.4y,no,no,jun,4,362,1,0,nonexistent,94.465,4.962,no
10916,29,management,married,university.degree,no,no,jun,28,973,1,0,nonexistent,94.465,4.962,yes
10917,56,blue-collar,married,basic.4y,unknown,no,jun,6,36,4,0,nonexistent,94.465,4.962,no
10918,54,blue-collar,divorced,basic.4y,unknown,no,jun,26,138,1,0,nonexistent,94.465,4.962,no
10919,31,admin.,married,high.school,no,yes,jun,9,132,6,0,nonexistent,94.465,4.962,no
10920,34,blue-collar,married,professional.course,unknown,no,jun,19,1009,1,0,nonexistent,94.465,4.962,no
10921,27,technician,married,university.degree,no,yes,jun,9,55,10,0,nonexistent,94.465,4.962,no
10922,31,admin.,married,high.school,no,yes,jun,16,105,1,0,nonexistent,94.465,4.962,no
10923,51,blue-collar,divorced,unknown,unknown,unknown,jun,29,339,2,0,nonexistent,94.465,4.962,no
10924,28,admin.,single,university.degree,no,yes,jun,6,355,1,0,nonexistent,94.465,4.962,no
10925,28,management,single,basic.9y,no,no,jun,20,466,2,0,nonexistent,94.465,4.962,no
10926,26,blue-collar,married,basic.4y,no,no,jun,12,94,1,0,nonexistent,94.465,4.962,no
10927,25,services,married,high.school,no,yes,jun,29,227,1,0,nonexistent,94.465,4.962,no
10928,39,technician,married,professional.course,unknown,yes,jun,7,65,1,0,nonexistent,94.465,4.962,no
10929,28,blue-collar,married,basic.9y,no,no,jun,20,387,1,0,nonexistent,94.465,4.962,no
10930,33,admin.,married,university.degree,no,yes,jun,8,379,5,0,nonexistent,94.465,4.962,no
10931,39,technician,married,professional.course,unknown,no,jun,25,401,1,0,nonexistent,94.465,4.962,no
10932,55,management,single,basic.4y,no,no,jun,30,205,4,0,nonexistent,94.465,4.962,no
10933,29,management,married,university.degree,no,no,jun,22,332,2,0,nonexistent,94.465,4.962,no
10934,51,management,married,university.degree,unknown,yes,jun,16,567,1,0,nonexistent,94.465,4.962,no
10935,28,blue-collar,married,basic.9y,no,yes,jun,17,200,1,0,nonexistent,94.465,4.962,no
10936,24,blue-collar,single,basic.4y,no,no,jun,20,537,1,0,nonexistent,94.465,4.962,yes
10937,24,blue-collar,single,basic.4y,no,no,jun,21,476,1,0,nonexistent,94.465,4.962,no
10938,45,blue-collar,divorced,unknown,unknown,yes,jun,6,29,2,0,nonexistent,94.465,4.962,no
10939,20,services,single,high.school,no,yes,jun,13,290,2,0,nonexistent,94.465,4.962,no
10940,34,blue-collar,married,basic.9y,unknown,no,jun,26,74,1,0,nonexistent,94.465,4.962,no
10941,25,blue-collar,married,basic.9y,unknown,no,jun,15,76,1,0,nonexistent,94.465,4.962,no
10942,29,self-employed,married,professional.course,no,no,jun,14,26,1,0,nonexistent,94.465,4.962,no
10943,29,blue-collar,married,basic.9y,no,unknown,jun,30,27,1,0,nonexistent,94.465,4.962,no
10944,29,self-employed,married,professional.course,no,no,jun,16,632,1,0,nonexistent,94.465,4.962,no
10945,32,blue-collar,married,basic.6y,no,no,jun,2,316,1,0,nonexistent,94.465,4.962,no
10946,32,blue-collar,married,basic.6y,no,yes,jun,7,440,1,0,nonexistent,94.465,4.962,no
10947,32,admin.,single,university.degree,no,no,jun,7,52,6,0,nonexistent,94.465,4.962,no
10948,38,blue-collar,single,university.degree,unknown,yes,jun,7,59,2,0,nonexistent,94.465,4.962,no
10949,29,blue-collar,married,unknown,unknown,no,jun,5,243,1,0,nonexistent,94.465,4.962,no
10950,37,technician,single,university.degree,no,no,jun,26,190,3,0,nonexistent,94.465,4.962,no
10951,36,blue-collar,married,basic.9y,no,no,jun,18,81,2,0,nonexistent,94.465,4.962,no
10952,55,management,single,basic.4y,no,yes,jun,19,58,3,0,nonexistent,94.465,4.962,no
10953,29,admin.,single,high.school,no,yes,jun,8,356,2,0,nonexistent,94.465,4.962,no
10954,43,blue-collar,married,basic.4y,unknown,yes,jun,6,320,3,0,nonexistent,94.465,4.962,no
10955,24,services,single,high.school,no,yes,jun,7,221,1,0,nonexistent,94.465,4.962,no
10956,24,services,single,high.school,no,yes,jun,8,453,1,0,nonexistent,94.465,4.962,no
10957,55,blue-collar,married,basic.4y,unknown,no,jun,13,345,1,0,nonexistent,94.465,4.962,no
10958,38,blue-collar,married,basic.4y,unknown,no,jun,5,146,3,0,nonexistent,94.465,4.962,no
10959,40,admin.,married,university.degree,no,no,jun,16,248,29,0,nonexistent,94.465,4.962,no
10960,41,services,married,basic.9y,no,yes,jun,17,324,2,0,nonexistent,94.465,4.962,no
10961,29,entrepreneur,single,professional.course,no,no,jun,3,609,1,0,nonexistent,94.465,4.962,no
10962,58,management,unknown,university.degree,no,no,jun,3,16,9,0,nonexistent,94.465,4.962,no
10963,28,admin.,married,university.degree,no,no,jun,8,392,1,0,nonexistent,94.465,4.962,no
10964,57,unemployed,married,basic.9y,no,yes,jun,17,422,1,0,nonexistent,94.465,4.962,no
10965,57,housemaid,married,basic.4y,no,no,jun,4,101,1,0,nonexistent,94.465,4.962,no
10966,33,services,married,basic.4y,no,unknown,jun,25,577,4,0,nonexistent,94.465,4.962,no
10967,43,blue-collar,married,basic.4y,unknown,no,jun,11,319,2,0,nonexistent,94.465,4.962,no
10968,38,blue-collar,married,professional.course,no,no,jun,24,112,3,0,nonexistent,94.465,4.962,no
10969,56,technician,single,university.degree,no,yes,jun,11,308,1,0,nonexistent,94.465,4.962,no
10970,52,services,single,high.school,no,yes,jun,6,43,1,0,nonexistent,94.465,4.962,no
10971,25,technician,married,professional.course,no,yes,jun,30,149,2,0,nonexistent,94.465,4.962,no
10972,31,housemaid,married,professional.course,no,yes,jun,18,36,1,0,nonexistent,94.465,4.962,no
10973,52,services,single,high.school,no,yes,jun,27,324,1,0,nonexistent,94.465,4.962,no
10974,36,admin.,married,high.school,unknown,yes,jun,21,100,4,0,nonexistent,94.465,4.962,no
10975,32,student,single,university.degree,no,yes,jun,18,209,12,0,nonexistent,94.465,4.962,no
10976,26,technician,single,high.school,no,unknown,jun,24,105,1,0,nonexistent,94.465,4.962,no
10977,41,services,married,high.school,no,unknown,jun,15,707,1,0,nonexistent,94.465,4.962,yes
10978,31,entrepreneur,divorced,high.school,no,yes,jun,15,119,3,0,nonexistent,94.465,4.962,no
10979,28,management,married,university.degree,no,yes,jun,1,695,1,0,nonexistent,94.465,4.962,yes
10980,32,blue-collar,divorced,basic.9y,no,no,jun,1,13,11,0,nonexistent,94.465,4.962,no
10981,41,technician,single,professional.course,no,yes,jun,1,1255,1,0,nonexistent,94.465,4.962,yes
10982,29,technician,divorced,professional.course,no,yes,jun,20,11,19,0,nonexistent,94.465,4.962,no
10983,39,management,married,basic.9y,no,no,jun,27,255,2,0,nonexistent,94.465,4.962,no
10984,42,management,married,university.degree,no,no,jun,28,50,2,0,nonexistent,94.465,4.962,no
10985,50,unemployed,married,high.school,no,no,jun,21,373,2,0,nonexistent,94.465,4.962,no
10986,34,blue-collar,married,high.school,no,no,jun,9,18,6,0,nonexistent,94.465,4.962,no
