client_id,age,job,marital,education,credit_default,mortgage
18768,34,management,single,university_degree,True,True
18769,36,admin,single,university_degree,True,True
18770,25,admin,married,university_degree,True,True
18771,32,technician,married,university_degree,True,True
18772,36,admin,single,university_degree,True,True
18773,31,services,single,high_school,True,True
18774,48,technician,married,professional_course,True,True
18775,27,admin,single,high_school,True,True
18776,36,admin,single,university_degree,True,True
18777,42,admin,married,university_degree,True,True
18778,29,self-employed,single,university_degree,True,True
18779,36,services,married,high_school,True,True
18780,25,blue-collar,married,basic_9y,True,True
18781,28,blue-collar,married,basic_4y,True,True
18782,39,blue-collar,single,basic_4y,True,True
18783,34,technician,divorced,,True,True
18784,39,blue-collar,married,professional_course,True,True
18785,33,technician,married,university_degree,True,True
18786,34,blue-collar,married,,True,True
18787,36,services,married,high_school,True,True
18788,38,admin,married,basic_6y,True,True
18789,25,student,single,high_school,True,True
18790,55,retired,married,high_school,True,True
18791,58,blue-collar,married,basic_6y,True,True
18792,53,self-employed,married,professional_course,True,True
18793,33,technician,married,university_degree,True,True
18794,45,technician,married,basic_9y,True,True
18795,31,services,single,high_school,True,True
18796,47,services,married,,True,True
18797,39,technician,married,professional_course,True,True
18798,38,admin,married,basic_6y,True,True
18799,56,blue-collar,married,basic_6y,True,True
18800,31,services,single,high_school,True,True
18801,31,services,single,high_school,True,True
18802,37,admin,married,high_school,True,True
18803,34,technician,divorced,,True,True
18804,29,technician,married,university_degree,True,True
18805,51,retired,married,university_degree,True,True
18806,35,admin,married,university_degree,True,True
18807,34,technician,divorced,,True,True
18808,48,technician,married,professional_course,True,True
18809,48,blue-collar,married,professional_course,True,True
18810,33,admin,single,professional_course,True,True
18811,36,services,married,high_school,True,True
18812,54,management,married,university_degree,True,True
18813,46,services,married,basic_9y,True,True
18814,36,admin,single,university_degree,True,True
18815,50,self-employed,married,professional_course,True,True
18816,27,admin,single,high_school,True,True
18817,54,technician,married,basic_9y,True,True
18818,59,housemaid,married,basic_4y,True,True
18819,43,admin,married,professional_course,True,True
18820,28,blue-collar,married,basic_4y,True,True
18821,39,blue-collar,single,basic_4y,True,True
18822,48,housemaid,married,basic_4y,True,True
18823,45,management,divorced,high_school,True,True
18824,34,technician,single,university_degree,True,True
18825,34,technician,single,university_degree,True,True
18826,41,technician,married,university_degree,True,True
18827,38,blue-collar,single,high_school,True,True
18828,43,admin,married,university_degree,True,True
18829,43,admin,married,university_degree,True,True
18830,45,management,divorced,high_school,True,True
18831,44,admin,single,university_degree,True,True
18832,50,self-employed,married,basic_4y,True,True
18833,50,self-employed,married,basic_4y,True,True
18834,31,admin,single,university_degree,True,True
18835,41,technician,married,university_degree,True,True
18836,41,technician,married,university_degree,True,True
18837,41,technician,married,university_degree,True,True
18838,41,technician,married,university_degree,True,True
18839,57,unknown,married,,True,True
18840,46,admin,married,university_degree,True,True
18841,58,blue-collar,married,basic_9y,True,True
18842,33,admin,single,university_degree,True,True
18843,58,blue-collar,married,basic_9y,True,True
18844,36,admin,married,university_degree,True,True
18845,58,blue-collar,married,basic_9y,True,True
18846,48,blue-collar,married,university_degree,True,True
18847,49,services,married,high_school,True,True
18848,30,admin,married,university_degree,True,True
18849,30,admin,married,university_degree,True,True
18850,48,blue-collar,married,basic_9y,True,True
18851,53,management,married,university_degree,True,True
18852,56,admin,married,basic_6y,True,True
18853,53,services,married,basic_9y,True,True
18854,53,services,married,basic_9y,True,True
18855,53,blue-collar,married,basic_4y,True,True
18856,37,student,married,professional_course,True,True
18857,56,blue-collar,married,basic_9y,True,True
18858,47,services,married,high_school,True,True
18859,51,technician,married,professional_course,True,True
18860,55,blue-collar,married,basic_4y,True,True
18861,55,blue-collar,married,basic_4y,True,True
18862,42,technician,divorced,professional_course,True,True
18863,58,retired,married,professional_course,True,True
18864,42,technician,divorced,professional_course,True,True
18865,56,retired,married,university_degree,True,True
18866,46,technician,married,university_degree,True,True
18867,49,technician,married,professional_course,True,True
18868,33,admin,divorced,university_degree,True,True
18869,53,services,married,basic_9y,True,True
18870,46,housemaid,married,high_school,True,True
18871,46,housemaid,married,high_school,True,True
18872,35,admin,single,university_degree,True,True
18873,60,retired,married,university_degree,True,True
18874,60,retired,married,university_degree,True,True
18875,30,admin,single,university_degree,True,True
18876,35,technician,divorced,university_degree,True,True
18877,57,admin,married,high_school,True,True
18878,39,housemaid,married,basic_4y,True,True
18879,47,entrepreneur,married,university_degree,True,True
18880,33,admin,divorced,university_degree,True,True
18881,35,management,married,university_degree,True,True
18882,38,technician,married,professional_course,True,True
18883,32,admin,single,university_degree,True,True
18884,49,technician,married,professional_course,True,True
18885,31,admin,married,university_degree,True,True
18886,30,technician,single,high_school,True,True
18887,31,technician,married,professional_course,True,True
18888,39,technician,single,professional_course,True,True
18889,48,unknown,married,basic_9y,True,True
18890,44,services,married,professional_course,True,True
18891,44,services,married,professional_course,True,True
18892,34,technician,single,professional_course,True,True
18893,34,technician,single,professional_course,True,True
18894,60,retired,married,basic_6y,True,True
18895,36,admin,married,professional_course,True,True
18896,41,unknown,married,,True,True
18897,33,technician,divorced,professional_course,True,True
18898,57,retired,married,basic_4y,True,True
18899,33,technician,divorced,professional_course,True,True
18900,33,technician,divorced,professional_course,True,True
18901,45,blue-collar,married,basic_6y,True,True
18902,49,blue-collar,married,basic_4y,True,True
18903,50,admin,married,high_school,True,True
18904,57,retired,married,basic_4y,True,True
18905,46,blue-collar,married,basic_9y,True,True
18906,46,technician,single,professional_course,True,True
18907,47,technician,married,professional_course,True,True
18908,57,admin,married,high_school,True,True
18909,35,technician,single,professional_course,True,True
18910,34,admin,single,university_degree,True,True
18911,45,technician,married,university_degree,True,True
18912,33,student,divorced,professional_course,True,True
18913,35,technician,single,professional_course,True,True
18914,35,technician,single,professional_course,True,True
18915,41,unknown,married,,True,True
18916,50,unknown,married,,True,True
18917,52,blue-collar,married,basic_9y,True,True
18918,46,blue-collar,married,high_school,True,True
18919,48,blue-collar,married,basic_4y,True,True
18920,46,blue-collar,married,basic_9y,True,True
18921,46,blue-collar,married,basic_9y,True,True
18922,37,technician,single,professional_course,True,True
18923,41,technician,married,professional_course,True,True
18924,41,unknown,married,,True,True
18925,37,management,married,university_degree,True,True
18926,37,management,married,university_degree,True,True
18927,41,technician,married,university_degree,True,True
18928,54,technician,divorced,high_school,True,True
18929,57,admin,married,high_school,True,True
18930,57,admin,married,high_school,True,True
18931,39,technician,single,university_degree,True,True
18932,29,technician,single,professional_course,True,True
18933,39,housemaid,married,basic_4y,True,True
18934,36,technician,divorced,professional_course,True,True
18935,49,admin,married,high_school,True,True
18936,41,unknown,married,,True,True
18937,44,services,married,professional_course,True,True
18938,53,blue-collar,married,,True,True
18939,56,admin,married,university_degree,True,True
18940,34,admin,single,university_degree,True,True
18941,39,admin,married,university_degree,True,True
18942,35,management,single,university_degree,True,True
18943,50,blue-collar,married,basic_9y,True,True
18944,54,blue-collar,married,,True,True
18945,44,blue-collar,married,basic_9y,True,True
18946,41,technician,divorced,professional_course,True,True
18947,50,blue-collar,married,basic_9y,True,True
18948,58,housemaid,married,basic_4y,True,True
18949,44,blue-collar,married,basic_9y,True,True
18950,58,retired,married,professional_course,True,True
18951,49,admin,divorced,professional_course,True,True
18952,57,admin,married,high_school,True,True
18953,30,unknown,married,university_degree,True,True
18954,44,admin,divorced,high_school,True,True
18955,30,unknown,married,university_degree,True,True
18956,33,technician,divorced,professional_course,True,True
18957,45,technician,divorced,high_school,True,True
18958,32,technician,married,university_degree,True,True
18959,32,technician,married,university_degree,True,True
18960,58,blue-collar,married,basic_9y,True,True
18961,47,services,married,high_school,True,True
18962,37,management,married,university_degree,True,True
18963,45,technician,married,high_school,True,True
18964,54,technician,married,professional_course,True,True
18965,50,admin,married,high_school,True,True
18966,50,blue-collar,married,basic_4y,True,True
18967,60,retired,married,university_degree,True,True
18968,60,retired,married,university_degree,True,True
18969,40,technician,married,professional_course,True,True
18970,59,retired,married,high_school,True,True
18971,35,admin,married,university_degree,True,True
18972,34,admin,single,university_degree,True,True
18973,33,technician,divorced,professional_course,True,True
18974,54,technician,married,professional_course,True,True
18975,48,blue-collar,married,basic_9y,True,True
18976,48,housemaid,married,basic_4y,True,True
18977,30,admin,single,university_degree,True,True
18978,30,admin,married,university_degree,True,True
18979,41,technician,married,university_degree,True,True
18980,44,services,married,professional_course,True,True
18981,58,retired,married,professional_course,True,True
18982,60,retired,married,university_degree,True,True
18983,48,housemaid,married,basic_4y,True,True
18984,59,retired,married,basic_4y,True,True
18985,45,unemployed,married,university_degree,True,True
18986,54,technician,married,university_degree,True,True
18987,34,admin,single,university_degree,True,True
18988,30,unknown,married,university_degree,True,True
18989,52,management,married,university_degree,True,True
18990,40,entrepreneur,married,university_degree,True,True
18991,45,services,married,high_school,True,True
18992,50,technician,divorced,university_degree,True,True
18993,47,technician,married,professional_course,True,True
18994,32,technician,married,professional_course,True,True
18995,30,technician,married,university_degree,True,True
18996,38,blue-collar,single,high_school,True,True
18997,50,admin,married,basic_9y,True,True
18998,30,technician,single,high_school,True,True
18999,56,retired,married,university_degree,True,True
19000,47,entrepreneur,married,university_degree,True,True
19001,47,entrepreneur,married,university_degree,True,True
19002,52,technician,divorced,professional_course,True,True
19003,50,admin,married,high_school,True,True
19004,53,blue-collar,married,basic_4y,True,True
19005,43,admin,single,university_degree,True,True
19006,57,retired,married,basic_6y,True,True
19007,35,unknown,married,basic_9y,True,True
19008,49,services,married,high_school,True,True
19009,58,admin,married,high_school,True,True
19010,58,admin,married,high_school,True,True
19011,52,admin,married,,True,True
19012,38,technician,single,professional_course,True,True
19013,52,technician,divorced,university_degree,True,True
19014,52,technician,divorced,university_degree,True,True
19015,52,admin,married,,True,True
19016,35,admin,married,university_degree,True,True
19017,52,admin,married,,True,True
19018,52,technician,divorced,university_degree,True,True
19019,47,admin,married,high_school,True,True
19020,48,technician,divorced,professional_course,True,True
19021,53,blue-collar,married,basic_9y,True,True
19022,48,technician,divorced,professional_course,True,True
19023,52,technician,divorced,professional_course,True,True
19024,47,services,married,high_school,True,True
19025,41,technician,married,professional_course,True,True
19026,29,admin,single,university_degree,True,True
19027,45,housemaid,married,basic_4y,True,True
19028,45,housemaid,married,basic_4y,True,True
19029,45,housemaid,married,basic_4y,True,True
19030,35,admin,single,university_degree,True,True
19031,49,technician,married,professional_course,True,True
19032,48,blue-collar,married,basic_9y,True,True
19033,29,admin,single,university_degree,True,True
19034,58,blue-collar,married,basic_9y,True,True
19035,37,admin,married,university_degree,True,True
19036,42,admin,married,university_degree,True,True
19037,51,admin,married,university_degree,True,True
19038,48,management,married,high_school,True,True
19039,39,technician,divorced,professional_course,True,True
19040,57,retired,married,professional_course,True,True
19041,42,technician,married,high_school,True,True
19042,44,technician,single,professional_course,True,True
19043,42,technician,married,high_school,True,True
19044,42,technician,married,professional_course,True,True
19045,39,admin,married,university_degree,True,True
19046,37,admin,married,university_degree,True,True
19047,47,management,married,university_degree,True,True
19048,47,management,married,university_degree,True,True
19049,41,technician,married,university_degree,True,True
19050,34,admin,married,university_degree,True,True
19051,34,admin,married,university_degree,True,True
19052,34,admin,married,university_degree,True,True
19053,51,technician,divorced,high_school,True,True
19054,41,technician,single,professional_course,True,True
19055,41,technician,single,professional_course,True,True
19056,40,technician,married,professional_course,True,True
19057,43,management,married,university_degree,True,True
19058,40,technician,married,professional_course,True,True
19059,40,technician,married,professional_course,True,True
19060,53,blue-collar,married,basic_4y,True,True
19061,58,services,married,,True,True
19062,45,blue-collar,married,basic_4y,True,True
19063,45,blue-collar,married,basic_4y,True,True
19064,53,technician,married,professional_course,True,True
19065,49,admin,married,university_degree,True,True
19066,52,technician,married,professional_course,True,True
19067,45,technician,married,professional_course,True,True
19068,59,retired,married,university_degree,True,True
19069,34,admin,single,university_degree,True,True
19070,45,technician,married,professional_course,True,True
19071,48,blue-collar,married,basic_9y,True,True
19072,48,blue-collar,married,basic_9y,True,True
19073,46,self-employed,married,basic_9y,True,True
19074,55,admin,married,professional_course,True,True
19075,46,technician,married,professional_course,True,True
19076,30,technician,married,professional_course,True,True
19077,48,admin,married,university_degree,True,True
19078,52,services,divorced,basic_6y,True,True
19079,53,technician,married,high_school,True,True
19080,53,technician,married,high_school,True,True
19081,53,blue-collar,married,basic_4y,True,True
19082,33,admin,married,university_degree,True,True
19083,34,technician,divorced,professional_course,True,True
19084,40,technician,married,professional_course,True,True
19085,44,admin,married,basic_4y,True,True
19086,53,blue-collar,married,basic_9y,True,True
19087,44,admin,married,basic_4y,True,True
19088,30,unknown,married,university_degree,True,True
19089,35,unknown,married,basic_9y,True,True
19090,59,admin,married,university_degree,True,True
19091,34,technician,divorced,professional_course,True,True
19092,32,admin,single,high_school,True,True
19093,56,admin,married,high_school,True,True
19094,41,housemaid,married,basic_6y,True,True
19095,32,technician,single,university_degree,True,True
19096,32,technician,single,university_degree,True,True
19097,44,blue-collar,married,basic_4y,True,True
19098,44,technician,married,university_degree,True,True
19099,49,admin,divorced,university_degree,True,True
19100,44,blue-collar,married,basic_6y,True,True
19101,33,technician,married,university_degree,True,True
19102,49,admin,married,university_degree,True,True
19103,33,admin,married,university_degree,True,True
19104,32,technician,married,university_degree,True,True
19105,52,services,divorced,basic_6y,True,True
19106,31,technician,single,professional_course,True,True
19107,50,blue-collar,married,basic_4y,True,True
19108,31,technician,single,professional_course,True,True
19109,45,technician,married,professional_course,True,True
19110,43,technician,single,professional_course,True,True
19111,49,services,married,high_school,True,True
19112,35,admin,single,university_degree,True,True
19113,52,technician,married,professional_course,True,True
19114,49,services,married,high_school,True,True
19115,43,admin,married,university_degree,True,True
19116,42,technician,divorced,university_degree,True,True
19117,49,admin,married,university_degree,True,True
19118,38,admin,divorced,university_degree,True,True
19119,42,admin,married,university_degree,True,True
19120,46,admin,married,university_degree,True,True
19121,41,admin,married,university_degree,True,True
19122,41,technician,married,university_degree,True,True
19123,37,admin,married,university_degree,True,True
19124,33,unknown,married,,True,True
19125,36,admin,divorced,university_degree,True,True
19126,46,blue-collar,married,basic_9y,True,True
19127,37,management,married,university_degree,True,True
19128,37,management,married,university_degree,True,True
19129,53,blue-collar,married,basic_4y,True,True
19130,42,admin,married,university_degree,True,True
19131,37,admin,single,professional_course,True,True
19132,46,technician,married,professional_course,True,True
19133,58,technician,married,professional_course,True,True
19134,35,technician,single,professional_course,True,True
19135,32,housemaid,married,professional_course,True,True
19136,39,unemployed,divorced,university_degree,True,True
19137,40,technician,married,professional_course,True,True
19138,32,unemployed,married,university_degree,True,True
19139,45,admin,married,university_degree,True,True
19140,57,housemaid,married,,True,True
19141,42,admin,married,university_degree,True,True
19142,52,admin,married,high_school,True,True
19143,44,technician,divorced,university_degree,True,True
19144,49,blue-collar,married,high_school,True,True
19145,36,self-employed,married,basic_9y,True,True
19146,51,blue-collar,married,basic_4y,True,True
19147,49,services,married,high_school,True,True
19148,49,services,married,high_school,True,True
19149,49,services,married,high_school,True,True
19150,50,self-employed,married,basic_4y,True,True
19151,35,technician,divorced,professional_course,True,True
19152,43,admin,married,university_degree,True,True
19153,54,technician,divorced,university_degree,True,True
19154,40,admin,married,university_degree,True,True
19155,30,admin,single,university_degree,True,True
19156,40,admin,married,university_degree,True,True
19157,45,technician,married,professional_course,True,True
19158,35,admin,married,university_degree,True,True
19159,52,technician,married,professional_course,True,True
19160,38,technician,married,high_school,True,True
19161,43,entrepreneur,married,professional_course,True,True
19162,35,technician,married,high_school,True,True
19163,41,unknown,married,,True,True
19164,30,admin,married,university_degree,True,True
19165,35,admin,married,university_degree,True,True
19166,37,admin,divorced,university_degree,True,True
19167,35,technician,single,professional_course,True,True
19168,45,blue-collar,married,,True,True
19169,32,admin,single,university_degree,True,True
19170,37,admin,married,university_degree,True,True
19171,46,housemaid,married,basic_9y,True,True
19172,37,management,married,university_degree,True,True
19173,35,admin,single,university_degree,True,True
19174,34,blue-collar,married,professional_course,True,True
19175,52,technician,married,professional_course,True,True
19176,34,admin,married,university_degree,True,True
19177,51,admin,married,university_degree,True,True
19178,50,admin,married,university_degree,True,True
19179,38,housemaid,married,university_degree,True,True
19180,51,admin,married,high_school,True,True
19181,51,admin,married,university_degree,True,True
19182,48,housemaid,married,basic_4y,True,True
19183,40,technician,married,professional_course,True,True
19184,59,blue-collar,married,basic_9y,True,True
19185,48,admin,married,university_degree,True,True
19186,47,blue-collar,married,basic_6y,True,True
19187,36,admin,married,university_degree,True,True
19188,48,blue-collar,married,professional_course,True,True
19189,45,blue-collar,married,basic_4y,True,True
19190,57,retired,married,high_school,True,True
19191,48,technician,divorced,professional_course,True,True
19192,44,self-employed,married,professional_course,True,True
19193,45,admin,married,university_degree,True,True
19194,53,admin,married,university_degree,True,True
19195,33,housemaid,single,university_degree,True,True
19196,46,blue-collar,married,basic_4y,True,True
19197,44,admin,married,basic_4y,True,True
19198,44,admin,married,university_degree,True,True
19199,34,technician,single,university_degree,True,True
19200,41,admin,divorced,university_degree,True,True
19201,31,technician,single,professional_course,True,True
19202,36,technician,married,high_school,True,True
19203,46,blue-collar,divorced,professional_course,True,True
19204,58,retired,married,university_degree,True,True
19205,53,services,married,high_school,True,True
19206,32,technician,single,professional_course,True,True
19207,58,housemaid,married,basic_4y,True,True
19208,46,blue-collar,married,basic_9y,True,True
19209,37,management,married,university_degree,True,True
19210,46,admin,married,university_degree,True,True
19211,31,management,married,university_degree,True,True
19212,31,management,married,university_degree,True,True
19213,38,technician,married,professional_course,True,True
19214,45,self-employed,married,basic_9y,True,True
19215,32,technician,married,professional_course,True,True
19216,30,admin,single,university_degree,True,True
19217,32,admin,single,university_degree,True,True
19218,32,admin,single,university_degree,True,True
19219,44,blue-collar,married,,True,True
19220,47,services,married,high_school,True,True
19221,38,admin,married,university_degree,True,True
19222,51,technician,married,high_school,True,True
19223,46,admin,married,high_school,True,True
19224,31,technician,single,high_school,True,True
19225,53,management,married,university_degree,True,True
19226,32,admin,single,university_degree,True,True
19227,39,technician,single,university_degree,True,True
19228,39,technician,single,university_degree,True,True
19229,45,technician,married,professional_course,True,True
19230,46,blue-collar,married,basic_9y,True,True
19231,31,admin,married,professional_course,True,True
19232,45,blue-collar,married,basic_6y,True,True
19233,48,services,married,high_school,True,True
19234,45,blue-collar,married,basic_6y,True,True
19235,30,admin,single,university_degree,True,True
19236,49,housemaid,married,basic_4y,True,True
19237,42,admin,divorced,university_degree,True,True
19238,49,housemaid,married,basic_4y,True,True
19239,52,technician,married,high_school,True,True
19240,44,unemployed,married,high_school,True,True
19241,39,technician,single,university_degree,True,True
19242,56,blue-collar,married,basic_9y,True,True
19243,30,admin,single,university_degree,True,True
19244,32,technician,single,professional_course,True,True
19245,32,technician,single,professional_course,True,True
19246,34,admin,married,university_degree,True,True
19247,31,technician,single,high_school,True,True
19248,32,technician,single,professional_course,True,True
19249,31,blue-collar,single,basic_9y,True,True
19250,51,admin,married,high_school,True,True
19251,33,admin,single,university_degree,True,True
19252,33,admin,single,university_degree,True,True
19253,49,unemployed,married,professional_course,True,True
19254,46,self-employed,married,basic_9y,True,True
19255,41,technician,married,high_school,True,True
19256,32,technician,single,professional_course,True,True
19257,31,admin,single,university_degree,True,True
19258,32,technician,single,professional_course,True,True
19259,37,self-employed,married,university_degree,True,True
19260,52,technician,married,professional_course,True,True
19261,52,technician,married,professional_course,True,True
19262,52,technician,married,professional_course,True,True
19263,40,admin,divorced,university_degree,True,True
19264,40,admin,divorced,university_degree,True,True
19265,55,technician,married,university_degree,True,True
19266,55,admin,married,university_degree,True,True
19267,36,technician,divorced,professional_course,True,True
19268,50,admin,divorced,high_school,True,True
19269,50,admin,divorced,high_school,True,True
19270,32,technician,married,high_school,True,True
19271,37,technician,single,high_school,True,True
19272,46,blue-collar,married,basic_4y,True,True
19273,50,technician,married,professional_course,True,True
19274,29,technician,single,university_degree,True,True
19275,41,technician,married,high_school,True,True
19276,37,technician,single,high_school,True,True
19277,31,technician,married,professional_course,True,True
19278,31,admin,married,university_degree,True,True
19279,33,technician,married,university_degree,True,True
19280,48,admin,married,high_school,True,True
19281,31,management,married,university_degree,True,True
19282,50,admin,single,university_degree,True,True
19283,47,blue-collar,married,basic_6y,True,True
19284,51,technician,married,professional_course,True,True
19285,31,admin,single,university_degree,True,True
19286,31,admin,single,university_degree,True,True
19287,34,technician,single,university_degree,True,True
19288,42,admin,married,university_degree,True,True
19289,42,admin,married,university_degree,True,True
19290,53,technician,married,high_school,True,True
19291,53,technician,married,high_school,True,True
19292,40,admin,divorced,university_degree,True,True
19293,50,unemployed,married,high_school,True,True
19294,31,admin,single,university_degree,True,True
19295,53,technician,married,high_school,True,True
19296,48,blue-collar,married,professional_course,True,True
19297,37,technician,single,professional_course,True,True
19298,38,admin,single,high_school,True,True
19299,38,admin,single,high_school,True,True
19300,39,admin,single,university_degree,True,True
19301,33,technician,married,high_school,True,True
19302,31,admin,married,university_degree,True,True
19303,46,blue-collar,married,basic_9y,True,True
19304,59,housemaid,married,basic_4y,True,True
19305,48,unknown,married,,True,True
19306,31,technician,single,high_school,True,True
19307,42,admin,married,university_degree,True,True
19308,31,technician,single,high_school,True,True
19309,57,blue-collar,married,,True,True
19310,35,technician,married,professional_course,True,True
19311,48,admin,divorced,university_degree,True,True
19312,42,admin,married,university_degree,True,True
19313,39,admin,single,university_degree,True,True
19314,57,retired,married,basic_4y,True,True
19315,32,technician,married,professional_course,True,True
19316,44,technician,married,professional_course,True,True
19317,34,admin,married,university_degree,True,True
19318,53,blue-collar,married,basic_4y,True,True
19319,55,retired,married,basic_4y,True,True
19320,59,housemaid,married,basic_4y,True,True
19321,46,blue-collar,divorced,professional_course,True,True
19322,50,unemployed,married,high_school,True,True
19323,46,blue-collar,married,basic_9y,True,True
19324,33,technician,single,professional_course,True,True
19325,33,technician,single,professional_course,True,True
19326,33,technician,single,professional_course,True,True
19327,33,technician,single,professional_course,True,True
19328,33,technician,single,professional_course,True,True
19329,51,technician,married,professional_course,True,True
19330,47,blue-collar,married,basic_9y,True,True
19331,33,technician,single,professional_course,True,True
19332,51,admin,single,university_degree,True,True
19333,52,technician,divorced,university_degree,True,True
19334,47,admin,married,high_school,True,True
19335,51,admin,married,high_school,True,True
19336,31,technician,single,university_degree,True,True
19337,31,technician,single,university_degree,True,True
19338,29,technician,single,university_degree,True,True
19339,45,retired,married,basic_9y,True,True
19340,31,technician,single,university_degree,True,True
19341,43,admin,married,university_degree,True,True
19342,56,blue-collar,married,basic_4y,True,True
19343,52,technician,single,professional_course,True,True
19344,49,admin,divorced,university_degree,True,True
19345,51,entrepreneur,married,basic_9y,True,True
19346,51,entrepreneur,married,basic_9y,True,True
19347,56,retired,married,basic_4y,True,True
19348,48,admin,married,professional_course,True,True
19349,56,retired,married,basic_4y,True,True
19350,41,admin,divorced,high_school,True,True
19351,33,technician,married,university_degree,True,True
19352,44,blue-collar,married,basic_4y,True,True
19353,45,retired,married,basic_9y,True,True
19354,45,blue-collar,married,basic_4y,True,True
19355,35,admin,married,university_degree,True,True
19356,45,blue-collar,married,basic_4y,True,True
19357,45,blue-collar,married,basic_4y,True,True
19358,58,blue-collar,married,basic_4y,True,True
19359,37,management,married,university_degree,True,True
19360,46,blue-collar,married,high_school,True,True
19361,47,blue-collar,married,basic_6y,True,True
19362,59,technician,married,professional_course,True,True
19363,55,admin,married,university_degree,True,True
19364,31,admin,single,university_degree,True,True
19365,56,retired,married,basic_4y,True,True
19366,31,technician,single,professional_course,True,True
19367,45,technician,married,professional_course,True,True
19368,59,housemaid,married,basic_4y,True,True
19369,31,technician,married,university_degree,True,True
19370,60,blue-collar,married,basic_4y,True,True
19371,52,blue-collar,married,basic_4y,True,True
19372,37,admin,married,university_degree,True,True
19373,34,technician,married,university_degree,True,True
19374,51,technician,married,high_school,True,True
19375,36,self-employed,married,basic_4y,True,True
19376,50,admin,married,university_degree,True,True
19377,44,technician,divorced,professional_course,True,True
19378,48,blue-collar,married,,True,True
19379,54,technician,married,professional_course,True,True
19380,48,admin,married,university_degree,True,True
19381,41,admin,single,university_degree,True,True
19382,42,management,married,high_school,True,True
19383,34,unknown,married,,True,True
19384,46,admin,single,university_degree,True,True
19385,37,technician,single,professional_course,True,True
19386,30,admin,single,university_degree,True,True
19387,47,management,married,university_degree,True,True
19388,34,admin,single,university_degree,True,True
19389,34,admin,single,university_degree,True,True
19390,45,admin,divorced,high_school,True,True
19391,36,technician,single,professional_course,True,True
19392,46,blue-collar,married,basic_4y,True,True
19393,41,technician,married,high_school,True,True
19394,32,admin,single,university_degree,True,True
19395,34,admin,married,professional_course,True,True
19396,37,management,married,university_degree,True,True
19397,33,entrepreneur,married,university_degree,True,True
19398,37,management,married,university_degree,True,True
19399,32,admin,single,university_degree,True,True
19400,37,admin,married,university_degree,True,True
19401,42,admin,married,university_degree,True,True
19402,35,admin,married,university_degree,True,True
19403,46,management,married,high_school,True,True
19404,43,technician,married,professional_course,True,True
19405,58,retired,married,professional_course,True,True
19406,32,technician,single,university_degree,True,True
19407,30,admin,married,university_degree,True,True
19408,42,admin,single,university_degree,True,True
19409,57,blue-collar,married,basic_6y,True,True
19410,43,admin,single,university_degree,True,True
19411,59,retired,married,high_school,True,True
19412,48,admin,married,high_school,True,True
19413,34,admin,divorced,high_school,True,True
19414,53,technician,single,professional_course,True,True
19415,54,retired,married,high_school,True,True
19416,42,technician,married,professional_course,True,True
19417,33,technician,married,high_school,True,True
19418,45,blue-collar,married,basic_9y,True,True
19419,35,self-employed,married,basic_4y,True,True
19420,43,admin,single,university_degree,True,True
19421,37,admin,married,university_degree,True,True
19422,31,services,married,professional_course,True,True
19423,33,admin,single,university_degree,True,True
19424,29,technician,single,university_degree,True,True
19425,41,technician,married,high_school,True,True
19426,32,admin,single,university_degree,True,True
19427,49,management,married,university_degree,True,True
19428,55,admin,married,university_degree,True,True
19429,32,admin,single,university_degree,True,True
19430,29,management,married,university_degree,True,True
19431,47,entrepreneur,married,basic_6y,True,True
19432,30,self-employed,single,university_degree,True,True
19433,39,technician,married,high_school,True,True
19434,47,management,married,university_degree,True,True
19435,49,housemaid,married,university_degree,True,True
19436,31,technician,single,university_degree,True,True
19437,52,blue-collar,married,basic_4y,True,True
19438,42,technician,married,professional_course,True,True
19439,43,admin,single,university_degree,True,True
19440,46,management,married,high_school,True,True
19441,35,technician,married,professional_course,True,True
19442,42,technician,married,professional_course,True,True
19443,45,technician,divorced,professional_course,True,True
19444,45,unemployed,married,high_school,True,True
19445,43,admin,married,university_degree,True,True
19446,48,technician,married,high_school,True,True
19447,41,technician,married,,True,True
19448,37,technician,married,high_school,True,True
19449,30,technician,single,university_degree,True,True
19450,36,admin,married,university_degree,True,True
19451,33,admin,married,university_degree,True,True
19452,44,technician,divorced,professional_course,True,True
19453,47,technician,married,professional_course,True,True
19454,47,blue-collar,married,basic_4y,True,True
19455,39,technician,single,professional_course,True,True
19456,39,technician,single,professional_course,True,True
19457,32,technician,single,university_degree,True,True
19458,32,technician,married,university_degree,True,True
19459,47,blue-collar,married,basic_4y,True,True
19460,32,technician,married,university_degree,True,True
19461,32,technician,married,university_degree,True,True
19462,32,technician,married,university_degree,True,True
19463,30,technician,single,university_degree,True,True
19464,32,technician,married,university_degree,True,True
19465,30,technician,single,university_degree,True,True
19466,30,technician,single,university_degree,True,True
19467,30,technician,single,university_degree,True,True
19468,32,admin,single,university_degree,True,True
19469,30,technician,married,high_school,True,True
19470,39,technician,single,university_degree,True,True
19471,30,technician,single,university_degree,True,True
19472,38,admin,married,university_degree,True,True
19473,38,admin,married,university_degree,True,True
19474,39,technician,single,university_degree,True,True
19475,48,admin,married,high_school,True,True
19476,51,housemaid,married,basic_4y,True,True
19477,34,student,single,university_degree,True,True
19478,29,admin,married,university_degree,True,True
19479,56,blue-collar,married,basic_4y,True,True
19480,39,technician,single,professional_course,True,True
