client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date_column
9994,59.0,retired,married,professional.course,unknown,yes,jun,4.0,59.0,8.0,0.0,nonexistent,94.465,4.959,no,2024-06-04
9995,39.0,blue-collar,married,basic.4y,unknown,yes,jun,30.0,125.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-30
9996,36.0,technician,married,high.school,no,yes,jun,12.0,158.0,2.0,0.0,nonexistent,94.465,4.959,no,2024-06-12
9997,33.0,services,single,basic.6y,no,unknown,jun,19.0,179.0,4.0,0.0,nonexistent,94.465,4.959,no,2024-06-19
9999,40.0,services,divorced,unknown,no,yes,jun,5.0,26.0,29.0,0.0,nonexistent,94.465,4.959,no,2024-06-05
10000,28.0,admin.,single,university.degree,no,no,jun,29.0,203.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-29
10001,30.0,services,married,high.school,no,yes,jun,24.0,138.0,5.0,0.0,nonexistent,94.465,4.959,no,2024-06-24
10002,25.0,blue-collar,single,basic.4y,no,no,jun,1.0,107.0,19.0,0.0,nonexistent,94.465,4.959,no,2024-06-01
10003,45.0,blue-collar,married,basic.9y,unknown,no,jun,25.0,409.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-25
10004,40.0,admin.,single,university.degree,no,no,jun,28.0,48.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-28
10005,37.0,admin.,married,university.degree,unknown,yes,jun,10.0,83.0,10.0,0.0,nonexistent,94.465,4.959,no,2024-06-10
10006,45.0,blue-collar,married,basic.4y,unknown,no,jun,28.0,199.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-28
10007,49.0,blue-collar,divorced,basic.4y,unknown,no,jun,8.0,122.0,5.0,0.0,nonexistent,94.465,4.959,no,2024-06-08
10008,42.0,blue-collar,married,basic.6y,no,no,jun,28.0,218.0,7.0,0.0,nonexistent,94.465,4.959,no,2024-06-28
10009,35.0,admin.,single,high.school,unknown,yes,jun,1.0,93.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-01
10010,50.0,blue-collar,divorced,basic.4y,no,no,jun,18.0,222.0,2.0,0.0,nonexistent,94.465,4.959,no,2024-06-18
10011,56.0,blue-collar,divorced,basic.4y,no,yes,jun,3.0,378.0,4.0,0.0,nonexistent,94.465,4.959,no,2024-06-03
10012,43.0,blue-collar,married,basic.9y,unknown,yes,jun,22.0,93.0,2.0,0.0,nonexistent,94.465,4.959,no,2024-06-22
10013,35.0,management,single,unknown,no,unknown,jun,26.0,514.0,4.0,0.0,nonexistent,94.465,4.959,no,2024-06-26
10014,53.0,unknown,married,high.school,unknown,no,jun,27.0,89.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-27
10015,30.0,self-employed,single,university.degree,no,no,jun,19.0,58.0,3.0,0.0,nonexistent,94.465,4.959,no,2024-06-19
10016,32.0,entrepreneur,married,high.school,unknown,no,jun,18.0,850.0,8.0,0.0,nonexistent,94.465,4.959,no,2024-06-18
10017,32.0,blue-collar,married,basic.9y,no,no,jun,3.0,307.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-03
10018,40.0,admin.,married,high.school,unknown,no,jun,17.0,89.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10019,38.0,blue-collar,married,basic.6y,unknown,no,jun,17.0,71.0,12.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10020,54.0,housemaid,divorced,unknown,no,yes,jun,1.0,52.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-01
10021,59.0,technician,married,university.degree,no,no,jun,22.0,136.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-22
10022,45.0,blue-collar,divorced,basic.9y,no,yes,jun,12.0,542.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10023,40.0,admin.,married,university.degree,no,no,jun,5.0,265.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10024,27.0,student,single,high.school,no,yes,jun,21.0,84.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-21
10025,55.0,retired,divorced,high.school,no,no,jun,15.0,410.0,16.0,0.0,nonexistent,94.465,4.958,no,2024-06-15
10026,37.0,admin.,single,university.degree,no,yes,jun,7.0,93.0,8.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10027,53.0,technician,married,unknown,no,yes,jun,6.0,134.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10028,56.0,management,married,university.degree,no,no,jun,23.0,403.0,5.0,0.0,nonexistent,94.465,4.958,no,2024-06-23
10029,39.0,admin.,married,university.degree,no,yes,jun,29.0,36.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10030,29.0,services,married,high.school,no,yes,jun,19.0,109.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-19
10031,30.0,student,single,basic.9y,no,no,jun,5.0,90.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10032,31.0,entrepreneur,married,high.school,no,yes,jun,23.0,305.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-23
10033,42.0,entrepreneur,married,university.degree,unknown,yes,jun,6.0,135.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10035,38.0,admin.,married,university.degree,no,no,jun,4.0,781.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10036,43.0,technician,married,professional.course,no,no,jun,15.0,112.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-15
10037,41.0,blue-collar,married,basic.9y,unknown,no,jun,26.0,337.0,22.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10038,32.0,admin.,married,high.school,no,yes,jun,7.0,423.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10039,44.0,technician,married,professional.course,no,no,jun,14.0,171.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-14
10040,39.0,admin.,single,high.school,no,no,jun,26.0,110.0,4.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10041,39.0,admin.,married,university.degree,no,yes,jun,11.0,138.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-11
10042,40.0,technician,married,high.school,no,yes,jun,18.0,126.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10043,27.0,student,single,university.degree,no,no,jun,28.0,137.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-28
10044,56.0,retired,married,basic.4y,no,yes,jun,11.0,125.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-11
10045,51.0,admin.,single,basic.6y,no,no,jun,5.0,202.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10046,43.0,technician,single,professional.course,no,no,jun,12.0,123.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10047,48.0,admin.,married,professional.course,unknown,yes,jun,28.0,49.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-28
10048,39.0,admin.,divorced,professional.course,no,yes,jun,1.0,106.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-01
10050,44.0,technician,divorced,professional.course,no,no,jun,18.0,112.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10051,42.0,blue-collar,married,basic.4y,unknown,no,jun,5.0,236.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10052,46.0,blue-collar,married,professional.course,unknown,no,jun,16.0,187.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-16
10053,35.0,technician,married,professional.course,no,yes,jun,1.0,108.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-01
10054,48.0,blue-collar,divorced,basic.4y,unknown,unknown,jun,9.0,583.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-09
10055,56.0,entrepreneur,married,unknown,unknown,no,jun,24.0,192.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-24
10056,36.0,blue-collar,married,basic.9y,no,no,jun,14.0,149.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-14
10057,28.0,admin.,single,university.degree,no,no,jun,12.0,151.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10058,42.0,admin.,married,basic.6y,no,no,jun,10.0,165.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-10
10059,30.0,admin.,married,high.school,no,no,jun,24.0,92.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-24
10060,36.0,entrepreneur,married,high.school,no,no,jun,14.0,91.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-14
10062,53.0,technician,married,unknown,no,no,jun,25.0,123.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-25
10063,35.0,services,married,high.school,unknown,yes,jun,7.0,107.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10064,38.0,admin.,single,basic.9y,no,no,jun,5.0,406.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10065,32.0,management,single,university.degree,no,yes,jun,18.0,12.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10066,45.0,self-employed,married,professional.course,no,no,jun,27.0,128.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10067,55.0,blue-collar,married,basic.4y,no,no,jun,2.0,146.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-02
10068,35.0,housemaid,single,unknown,no,yes,jun,28.0,66.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-28
10069,31.0,blue-collar,married,basic.9y,no,yes,jun,9.0,278.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-09
10070,41.0,services,divorced,basic.9y,no,no,jun,18.0,753.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10071,39.0,admin.,married,high.school,unknown,no,jun,25.0,120.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-25
10072,49.0,technician,divorced,unknown,no,no,jun,8.0,167.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10073,30.0,admin.,single,university.degree,no,no,jun,25.0,48.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-25
10074,41.0,services,married,basic.9y,no,yes,jun,29.0,385.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10075,40.0,admin.,married,high.school,no,no,jun,7.0,97.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10077,47.0,technician,married,professional.course,no,no,jun,20.0,223.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-20
10078,59.0,services,married,high.school,no,no,jun,30.0,309.0,5.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10079,33.0,blue-collar,divorced,basic.9y,no,yes,jun,17.0,155.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10080,44.0,blue-collar,married,basic.9y,unknown,no,jun,12.0,98.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10081,38.0,technician,married,professional.course,no,yes,jun,12.0,46.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10082,38.0,services,married,high.school,no,no,jun,8.0,252.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10083,45.0,services,divorced,high.school,unknown,no,jun,30.0,691.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10084,39.0,admin.,married,university.degree,no,no,jun,26.0,93.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10085,56.0,entrepreneur,married,university.degree,unknown,no,jun,2.0,315.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-02
10086,53.0,entrepreneur,divorced,unknown,no,yes,jun,29.0,154.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10087,35.0,technician,married,basic.6y,no,yes,jun,17.0,344.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10088,38.0,technician,divorced,professional.course,no,no,jun,30.0,128.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10089,55.0,self-employed,married,unknown,unknown,yes,jun,13.0,278.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-13
10090,30.0,technician,married,high.school,no,yes,jun,10.0,436.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-10
10091,48.0,technician,married,unknown,no,no,jun,4.0,189.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10092,32.0,admin.,single,university.degree,no,yes,jun,19.0,186.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-19
10093,50.0,blue-collar,married,basic.4y,unknown,no,jun,8.0,84.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10094,32.0,housemaid,married,high.school,no,no,jun,21.0,264.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-21
10095,43.0,blue-collar,married,basic.9y,no,yes,jun,7.0,237.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10096,38.0,technician,single,university.degree,no,no,jun,27.0,72.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10097,50.0,admin.,married,university.degree,no,no,jun,26.0,77.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10098,49.0,services,married,high.school,unknown,no,jun,30.0,128.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10099,58.0,entrepreneur,married,university.degree,unknown,yes,jun,12.0,43.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10100,35.0,blue-collar,married,basic.6y,no,yes,jun,8.0,64.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10101,44.0,admin.,married,university.degree,no,yes,jun,6.0,351.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10102,41.0,services,married,unknown,no,no,jun,27.0,139.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10103,50.0,entrepreneur,married,basic.9y,no,yes,jun,18.0,119.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10104,54.0,technician,married,university.degree,no,yes,jun,17.0,394.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10105,42.0,blue-collar,married,basic.6y,no,yes,jun,11.0,174.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-11
10106,31.0,services,married,high.school,unknown,no,jun,6.0,62.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10107,43.0,blue-collar,married,basic.4y,unknown,no,jun,12.0,349.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10108,58.0,admin.,single,university.degree,no,no,jun,6.0,100.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10109,35.0,housemaid,married,high.school,no,no,jun,30.0,56.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10110,59.0,services,divorced,high.school,no,no,jun,26.0,133.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10111,40.0,blue-collar,married,basic.4y,no,yes,jun,27.0,134.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10112,48.0,admin.,married,basic.9y,unknown,no,jun,8.0,113.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10113,49.0,admin.,married,university.degree,no,yes,jun,27.0,185.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10114,59.0,housemaid,married,high.school,unknown,no,jun,5.0,331.0,12.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10115,24.0,blue-collar,married,basic.9y,no,no,jun,14.0,167.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-14
10116,43.0,management,married,high.school,no,yes,jun,18.0,30.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10117,36.0,services,married,high.school,no,yes,jun,10.0,77.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-10
10118,56.0,blue-collar,married,basic.4y,no,no,jun,24.0,136.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-24
10119,34.0,technician,married,professional.course,no,no,jun,26.0,320.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10120,27.0,admin.,divorced,high.school,no,no,jun,22.0,138.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-22
10121,34.0,technician,married,professional.course,unknown,no,jun,29.0,10.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10122,58.0,services,married,basic.4y,no,no,jun,16.0,75.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-16
10123,39.0,unemployed,married,university.degree,no,yes,jun,4.0,72.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10125,40.0,blue-collar,single,basic.4y,no,yes,jun,15.0,160.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-15
10126,49.0,technician,married,professional.course,no,no,jun,10.0,138.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-10
10127,42.0,admin.,single,university.degree,no,no,jun,11.0,122.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-11
10128,42.0,blue-collar,married,basic.6y,no,no,jun,16.0,919.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-16
10129,32.0,technician,married,basic.9y,unknown,no,jun,16.0,52.0,5.0,0.0,nonexistent,94.465,4.958,no,2024-06-16
10130,44.0,admin.,single,university.degree,unknown,no,jun,27.0,80.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10131,52.0,blue-collar,single,basic.4y,no,yes,jun,30.0,558.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10132,40.0,blue-collar,married,basic.4y,unknown,no,jun,5.0,124.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10133,43.0,admin.,single,high.school,no,no,jun,7.0,73.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10135,54.0,housemaid,married,basic.4y,unknown,no,jun,23.0,68.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-23
10136,35.0,services,married,basic.9y,no,no,jun,10.0,98.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-10
10137,34.0,services,married,high.school,no,no,jun,19.0,54.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-19
10138,22.0,services,single,basic.4y,no,no,jun,4.0,58.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10139,42.0,technician,married,professional.course,unknown,no,jun,30.0,81.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10140,33.0,management,single,university.degree,no,yes,jun,6.0,118.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10141,39.0,management,married,university.degree,no,no,jun,8.0,127.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10142,47.0,blue-collar,married,basic.4y,no,yes,jun,12.0,309.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10143,56.0,blue-collar,married,basic.4y,unknown,no,jun,7.0,871.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10145,39.0,entrepreneur,married,high.school,no,yes,jun,13.0,582.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-13
10146,29.0,services,married,professional.course,unknown,no,jun,23.0,46.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-23
10147,55.0,blue-collar,divorced,basic.4y,unknown,no,jun,12.0,270.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-12
10148,34.0,technician,married,professional.course,no,no,jun,29.0,317.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10149,32.0,technician,married,university.degree,no,no,jun,29.0,281.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10150,46.0,entrepreneur,married,professional.course,no,yes,jun,11.0,410.0,1.0,0.0,nonexistent,94.465,4.958,no,2024-06-11
10151,31.0,blue-collar,married,basic.9y,no,no,jun,5.0,186.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10152,54.0,technician,married,university.degree,unknown,no,jun,15.0,322.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-15
10153,44.0,management,divorced,university.degree,no,yes,jun,17.0,37.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10154,52.0,blue-collar,married,basic.9y,unknown,no,jun,5.0,283.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10155,49.0,technician,married,professional.course,no,yes,jun,7.0,88.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10156,35.0,technician,divorced,professional.course,no,yes,jun,27.0,312.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10159,36.0,services,married,high.school,no,yes,jun,25.0,602.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-25
10160,39.0,services,single,high.school,no,yes,jun,11.0,1178.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-11
10161,36.0,self-employed,divorced,university.degree,no,yes,jun,19.0,130.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-19
10163,44.0,management,married,high.school,no,yes,jun,30.0,226.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10164,37.0,blue-collar,married,basic.4y,no,no,jun,18.0,640.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10165,41.0,blue-collar,married,basic.4y,no,no,jun,4.0,340.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10166,41.0,management,married,university.degree,unknown,yes,jun,20.0,230.0,7.0,0.0,nonexistent,94.465,4.958,no,2024-06-20
10167,52.0,blue-collar,married,basic.4y,unknown,yes,jun,26.0,159.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-26
10168,45.0,blue-collar,single,basic.6y,no,no,jun,9.0,138.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-09
10169,30.0,technician,single,professional.course,no,unknown,jun,13.0,773.0,4.0,0.0,nonexistent,94.465,4.958,no,2024-06-13
10170,48.0,management,married,university.degree,no,yes,jun,30.0,298.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-30
10172,48.0,blue-collar,married,basic.6y,unknown,no,jun,6.0,361.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-06
10173,40.0,blue-collar,married,unknown,no,no,jun,2.0,100.0,4.0,0.0,nonexistent,94.465,4.958,no,2024-06-02
10174,29.0,blue-collar,married,high.school,unknown,no,jun,22.0,124.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-22
10175,50.0,admin.,married,university.degree,unknown,yes,jun,18.0,153.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10176,49.0,blue-collar,married,basic.4y,unknown,no,jun,9.0,67.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-09
10177,44.0,services,married,high.school,no,yes,jun,4.0,462.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10178,49.0,technician,married,professional.course,no,yes,jun,29.0,320.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10179,38.0,management,single,university.degree,no,yes,jun,16.0,69.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-16
10180,39.0,admin.,married,high.school,unknown,yes,jun,9.0,71.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-09
10181,43.0,blue-collar,divorced,basic.9y,no,no,jun,14.0,190.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-14
10182,30.0,entrepreneur,married,university.degree,unknown,yes,jun,15.0,204.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-15
10183,41.0,admin.,married,basic.9y,unknown,yes,jun,8.0,85.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10185,47.0,blue-collar,married,basic.4y,no,yes,jun,29.0,130.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10186,54.0,blue-collar,divorced,unknown,unknown,yes,jun,17.0,339.0,3.0,0.0,nonexistent,94.465,4.958,no,2024-06-17
10187,36.0,services,married,high.school,no,no,jun,21.0,316.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-21
10188,33.0,entrepreneur,married,university.degree,no,no,jun,27.0,166.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-27
10189,34.0,technician,married,professional.course,no,no,jun,18.0,168.0,8.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10190,36.0,technician,married,professional.course,no,no,jun,9.0,247.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-09
10191,57.0,technician,married,basic.4y,unknown,no,jun,16.0,243.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-16
10192,37.0,technician,single,high.school,unknown,unknown,jun,23.0,227.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-23
10193,38.0,admin.,married,university.degree,no,yes,jun,5.0,153.0,6.0,0.0,nonexistent,94.465,4.958,no,2024-06-05
10194,41.0,admin.,married,professional.course,unknown,yes,jun,8.0,122.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-08
10195,53.0,blue-collar,married,basic.6y,unknown,yes,jun,18.0,232.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-18
10196,39.0,unemployed,single,basic.6y,no,no,jun,7.0,238.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10197,47.0,blue-collar,married,basic.4y,no,yes,jun,4.0,211.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-04
10198,33.0,blue-collar,married,basic.9y,no,yes,jun,22.0,111.0,8.0,0.0,nonexistent,94.465,4.958,no,2024-06-22
10199,34.0,admin.,single,high.school,no,yes,jun,20.0,161.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-20
10200,32.0,admin.,single,university.degree,unknown,no,jun,7.0,188.0,4.0,0.0,nonexistent,94.465,4.958,no,2024-06-07
10201,33.0,technician,married,university.degree,unknown,no,jun,2.0,67.0,4.0,0.0,nonexistent,94.465,4.958,no,2024-06-02
10202,38.0,admin.,married,university.degree,no,no,jun,1.0,361.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-01
10203,48.0,blue-collar,married,basic.9y,unknown,no,jun,29.0,454.0,4.0,0.0,nonexistent,94.465,4.958,no,2024-06-29
10204,48.0,blue-collar,married,high.school,no,yes,jun,24.0,700.0,2.0,0.0,nonexistent,94.465,4.958,no,2024-06-24
10205,30.0,services,married,university.degree,no,yes,jun,3.0,83.0,4.0,0.0,nonexistent,94.465,4.96,no,2024-06-03
10206,36.0,admin.,single,university.degree,no,yes,jun,6.0,247.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-06
10207,45.0,blue-collar,married,basic.6y,no,yes,jun,19.0,252.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-19
10208,60.0,admin.,married,university.degree,unknown,yes,jun,1.0,62.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-01
10209,32.0,self-employed,divorced,university.degree,no,no,jun,26.0,559.0,3.0,0.0,nonexistent,94.465,4.96,no,2024-06-26
10210,33.0,admin.,married,university.degree,no,no,jun,18.0,190.0,4.0,0.0,nonexistent,94.465,4.96,no,2024-06-18
10211,35.0,admin.,single,high.school,no,no,jun,2.0,10.0,5.0,0.0,nonexistent,94.465,4.96,no,2024-06-02
10212,48.0,admin.,married,high.school,unknown,no,jun,26.0,189.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-26
10213,29.0,admin.,single,university.degree,no,no,jun,30.0,109.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-30
10214,46.0,admin.,married,high.school,unknown,unknown,jun,4.0,148.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-04
10215,45.0,blue-collar,married,basic.4y,unknown,yes,jun,24.0,107.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-24
10216,35.0,unemployed,married,university.degree,no,yes,jun,15.0,82.0,4.0,0.0,nonexistent,94.465,4.96,no,2024-06-15
10217,30.0,technician,single,university.degree,unknown,yes,jun,16.0,405.0,3.0,0.0,nonexistent,94.465,4.96,no,2024-06-16
10218,44.0,blue-collar,married,basic.9y,unknown,yes,jun,20.0,103.0,2.0,0.0,nonexistent,94.465,4.96,no,2024-06-20
